ticket_id,text,label,split
SMP_train_01074,查询上海到玉林的航班。,flight,train
SMP_train_01075,从从合肥到北京的航班,flight,train
SMP_train_01076,从厦门到昆明的飞机,flight,train
SMP_train_01077,到北京的飞机。,flight,train
SMP_train_01078,帮我查一下深圳到桂林后天的机票,flight,train
SMP_train_01079,查一下明天晚上17点30分从上海飞往珠海三灶机场的飞机,flight,train
SMP_train_01080,帮我查一下明天广州到北京的航班。,flight,train
SMP_train_01081,八月十一日从厦门飞往上海的航班,flight,train
SMP_train_01082,查一下济南到成都的航班,flight,train
SMP_train_01083,南航1003,flight,train
SMP_train_01084,帮我查一下明天南昌到广州的飞机票,flight,train
SMP_train_01085,查询广州到海南的航班,flight,train
SMP_train_01086,查询明天南阳到上海的航班,flight,train
SMP_train_01087,八月一号去上海的航班,flight,train
SMP_train_01088,上海到淮安的飞机,flight,train
SMP_train_01089,明天温州到上海的航班。,flight,train
SMP_train_01090,请查询一下深圳飞往上海的航班,flight,train
SMP_train_01091,宫外孕怎么办？,health,train
SMP_train_01092,得了肝癌怎么办？,health,train
SMP_train_01093,发烧好吗？,health,train
SMP_train_01094,咳嗽怎么治？,health,train
SMP_train_01095,狐臭怎么治？,health,train
SMP_train_01096,给我查一下，乳腺增生怎么治疗？,health,train
SMP_train_01097,。咳嗽,health,train
SMP_train_01098,胃炎怎么治？,health,train
SMP_train_01099,肠易激综合征。,health,train
SMP_train_01100,沙眼。,health,train
SMP_train_01101,颈椎病用什么药物治疗？,health,train
SMP_train_01102,甲型肝炎。,health,train
SMP_train_01103,耳鸣怎么办,health,train
SMP_train_01104,骨折了怎么办？,health,train
SMP_train_01105,介绍一下尖锐湿疣,health,train
SMP_train_01106,甲亢怎么办？,health,train
SMP_train_01107,如何治疗颈椎病。,health,train
SMP_train_01108,包皮过长，怎么办？哦。,health,train
SMP_train_01109,胆结石怎样治疗。,health,train
SMP_train_01110,胃溃疡。,health,train
SMP_train_01111,大肠癌,health,train
SMP_train_01112,白带异常。,health,train
SMP_train_01113,关节痛怎么办？,health,train
SMP_train_01114,肾炎需要注意什么？,health,train
SMP_train_01115,怎么治感冒？,health,train
SMP_train_01116,肾虚怎么治疗,health,train
SMP_train_01117,脑瘫,health,train
SMP_train_01118,静脉曲张怎么治疗？哦？,health,train
SMP_train_01119,类风湿怎么治？,health,train
SMP_train_01120,发烧。,health,train
SMP_train_01121,怎么治疗牛皮癣,health,train
SMP_train_01122,我是个女的，你知道怎样治脱发吗,health,train
SMP_train_01123,得了艾滋病怎么办,health,train
SMP_train_01124,咳嗽怎么办,health,train
SMP_train_01125,得了灰指甲怎么办？,health,train
SMP_train_01126,前列腺炎该怎么治？,health,train
SMP_train_01127,梅毒怎么治疗？,health,train
SMP_train_01128,如何治疗龟头炎。,health,train
SMP_train_01129,偏头痛怎么治？,health,train
SMP_train_01130,包皮过长怎么办啊？你。,health,train
SMP_train_01131,失眠怎么办呀,health,train
SMP_train_01132,怎么治疗口腔溃疡呃呃呃,health,train
SMP_train_01133,肾积水怎么治？,health,train
SMP_train_01134,湿疹怎么处理？,health,train
SMP_train_01135,乳腺炎。,health,train
SMP_train_01136,尿道炎怎么办,health,train
SMP_train_01137,近视眼怎么治疗,health,train
SMP_train_01138,头晕该怎么办？,health,train
SMP_train_01139,肩周炎怎么治？,health,train
SMP_train_01140,甲亢。,health,train
SMP_train_01141,包茎怎么办？,health,train
SMP_train_01142,截瘫吧,health,train
SMP_train_01143,淋病怎么办,health,train
SMP_train_01144,如何治疗感冒,health,train
SMP_train_01145,肩周炎，要怎么治疗。,health,train
SMP_train_01146,帮我查一下今天开奖的15选5,lottery,train
SMP_train_01147,我要买彩票。,lottery,train
SMP_train_01148,搜索大乐透的中奖号码,lottery,train
SMP_train_01149,帮我查一下2013年2月8日开奖的15选5中奖号码,lottery,train
SMP_train_01150,查七乐彩开奖结果,lottery,train
SMP_train_01151,提供一张大乐透,lottery,train
SMP_train_01152,查看七乐彩的得奖号码,lottery,train
SMP_train_01153,上一期双色球开什么,lottery,train
SMP_train_01154,大乐透中奖号码为,lottery,train
SMP_train_01155,看看大乐透的得奖号码,lottery,train
SMP_train_01156,我要查彩票的开奖信息。,lottery,train
SMP_train_01157,看一看大乐透的信息,lottery,train
SMP_train_01158,帮我查一下15选5开奖结果,lottery,train
SMP_train_01159,本期七星彩的中奖号码是多少？,lottery,train
SMP_train_01160,搜索15选5的号码信息,lottery,train
SMP_train_01161,七星彩,lottery,train
SMP_train_01162,帮我购买2注大乐透的彩票,lottery,train
SMP_train_01163,查看大乐透玩法的开奖,lottery,train
SMP_train_01164,搜索七乐彩的公示号码,lottery,train
SMP_train_01165,买三注星期四开奖的七乐彩,lottery,train
SMP_train_01166,我要购买七乐彩,lottery,train
SMP_train_01167,帮我查一下上一期的大乐透,lottery,train
SMP_train_01168,双色球的开奖号码是多少？,lottery,train
SMP_train_01169,大乐透的开奖情况,lottery,train
SMP_train_01170,到太湖怎么走,map,train
SMP_train_01171,去常州武进路线,map,train
SMP_train_01172,湖里公园在哪里,map,train
SMP_train_01173,带我去丹阳市眼镜市场,map,train
SMP_train_01174,从南京到亳州怎么走,map,train
SMP_train_01175,上海到苏州,map,train
SMP_train_01176,美国大使馆在哪,map,train
SMP_train_01177,华晶小学在哪里,map,train
SMP_train_01178,去科大讯飞怎么走,map,train
SMP_train_01179,导航到佛山大良汽车站,map,train
SMP_train_01180,松江钢材城在哪里,map,train
SMP_train_01181,我想到科大讯飞怎么走,map,train
SMP_train_01182,去湘江,map,train
SMP_train_01183,合肥百货大楼在哪里,map,train
SMP_train_01184,往火车北站怎么走,map,train
SMP_train_01185,辽宁大连在哪里,map,train
SMP_train_01186,到步行街不走高架的路线是哪条,map,train
SMP_train_01187,到鼓楼怎么走,map,train
SMP_train_01188,合肥的大润发在哪,map,train
SMP_train_01189,怎么去泉城广场,map,train
SMP_train_01190,到合肥市逍遥津公园怎么走,map,train
SMP_train_01191,沿途有没有加油站,map,train
SMP_train_01192,到环都大酒店怎么走,map,train
SMP_train_01193,到公园怎么走,map,train
SMP_train_01194,我要去姜堰,map,train
SMP_train_01195,六安市飞云卫生院在哪里,map,train
SMP_train_01196,科大讯飞在哪里呀,map,train
SMP_train_01197,从这里到市中心怎么走,map,train
SMP_train_01198,查询北京到上海的路线,map,train
SMP_train_01199,讯飞语点我现在在哪里,map,train
SMP_train_01200,春熙路怎么走,map,train
SMP_train_01201,怎么去龙阳路,map,train
SMP_train_01202,到郑州火车站,map,train
SMP_train_01203,宁波机场在哪里,map,train
SMP_train_01204,从二手车市场到八一广场怎么走,map,train
SMP_train_01205,帮我查一下合肥市三孝口在哪里,map,train
SMP_train_01206,我所在地理位置,map,train
SMP_train_01207,帮我搜一下科大讯飞在哪,map,train
SMP_train_01208,查询沿途的KTV,map,train
SMP_train_01209,郑州火车站怎么走,map,train
SMP_train_01210,鹰潭到景德镇,map,train
SMP_train_01211,从我这里到科大讯飞走高速路线,map,train
SMP_train_01212,到薛城区怎么走,map,train
SMP_train_01213,南京火车站到南京农业大学,map,train
SMP_train_01214,告诉我西安的位置,map,train
SMP_train_01215,去汽车南站怎么走,map,train
SMP_train_01216,人民公园在哪里,map,train
SMP_train_01217,查一下到长途汽车站去的最省钱的线路,map,train
SMP_train_01218,我们现在在什么地方,map,train
SMP_train_01219,从我这里去芙蓉区政府怎么去,map,train
SMP_train_01220,南光集团怎么走,map,train
SMP_train_01221,导航到山东省菏泽市王浩屯镇,map,train
SMP_train_01222,昆山大润发在哪里,map,train
SMP_train_01223,帮我找到去安徽黄山的路,map,train
SMP_train_01224,到科大讯飞怎么走更快一些,map,train
SMP_train_01225,从新加坡花园怎么去宁溪路,map,train
SMP_train_01226,从观音桥到重庆市图书馆怎么走,map,train
SMP_train_01227,导航到建八路,map,train
SMP_train_01228,平阳怎么走吗,map,train
SMP_train_01229,移动公司在哪里呀,map,train
SMP_train_01230,广东省英德在哪里,map,train
SMP_train_01231,湘潭到常德怎么走,map,train
SMP_train_01232,查一下沿途的科大讯飞,map,train
SMP_train_01233,你知道中国科技大学在哪里吗,map,train
SMP_train_01234,从连云港到北京该怎么走,map,train
SMP_train_01235,宁乡到长沙怎么走,map,train
SMP_train_01236,带我去新都会,map,train
SMP_train_01237,导航去科大讯飞,map,train
SMP_train_01238,7月13号广州恒大俱乐部的比赛有哪些,match,train
SMP_train_01239,北京国安的赛程。,match,train
SMP_train_01240,播放，青岛中能的赛程。,match,train
SMP_train_01241,中超比赛结果，今天呢？,match,train
SMP_train_01242,中超比赛时间多少啊？,match,train
SMP_train_01243,我要听中超第二十，八轮的结果。,match,train
SMP_train_01244,江苏舜天队这个星期的比赛时间给我找出来,match,train
SMP_train_01245,北京国安5月23号比赛和谁踢,match,train
SMP_train_01246,2013年中国男足，主要赛程。,match,train
SMP_train_01247,中超比赛，结果。,match,train
SMP_train_01248,查询中超赛事。,match,train
SMP_train_01249,热火NBA季前赛的那个赛程。,match,train
SMP_train_01250,哦，中超比赛时间三比五。,match,train
SMP_train_01251,中超比赛时间，我。,match,train
SMP_train_01252,我想看足球中超，第25轮的比赛时间。,match,train
SMP_train_01253,上海申花的赛程。,match,train
SMP_train_01254,广州恒大亚冠联赛，比赛时间。,match,train
SMP_train_01255,NBA比赛时间。,match,train
SMP_train_01256,中超赛事预告吗？,match,train
SMP_train_01257,广州恒大的赛程。,match,train
SMP_train_01258,中超A组比赛结果分别是多少,match,train
SMP_train_01259,帮我搜一下中超3月份的对阵情况,match,train
SMP_train_01260,恒大山东鲁能比分是多少？,match,train
SMP_train_01261,国足最新赛程。,match,train
SMP_train_01262,发信息给盛吉,message,train
SMP_train_01263,给许浩发一条短信,message,train
SMP_train_01264,发短信给叶少云晚上要不要出去玩,message,train
SMP_train_01265,给杨燕姐发短信,message,train
SMP_train_01266,发短信给上海浦东发展银行　95528,message,train
SMP_train_01267,给张大萍发短信,message,train
SMP_train_01268,发短信,message,train
SMP_train_01269,发信息给老妈说我在吃饭,message,train
SMP_train_01270,给刘三发短信说我今天没有空,message,train
SMP_train_01271,发送短信给东莞李月华就说今天赶紧回来,message,train
SMP_train_01272,给晓琴发短信你在干吗,message,train
SMP_train_01273,给庄小雷发短信,message,train
SMP_train_01274,给于海洋发短信,message,train
SMP_train_01275,给张金波发短消息今天中午一起吃饭,message,train
SMP_train_01276,发信息给陈明哲,message,train
SMP_train_01277,给谢小培发短信今晚一起吃饭,message,train
SMP_train_01278,发信息给苏建江,message,train
SMP_train_01279,发短信给刘文说明天下午五点有聚会,message,train
SMP_train_01280,给黄尚君发短信,message,train
SMP_train_01281,给丹丹发信息我一会儿就回来别等我了,message,train
SMP_train_01282,发短信给张三说“画皮2在哪个台播出”,message,train
SMP_train_01283,给张倩倩发短信,message,train
SMP_train_01284,发短信给幺八六六七九零三五八零,message,train
SMP_train_01285,发短信给张三我明天去北京,message,train
SMP_train_01286,给靖哥哥发短信说我不回来吃饭了,message,train
SMP_train_01287,发信息给许路雨,message,train
SMP_train_01288,发短信给啊妈说车票买到了,message,train
SMP_train_01289,发短信给姐姐说晚上一起吃面条,message,train
SMP_train_01290,我现在要发一条信息,message,train
SMP_train_01291,给刘志发短信,message,train
SMP_train_01292,给刘西发短信,message,train
SMP_train_01293,给严巧发短信,message,train
SMP_train_01294,给梁辉坚发短信,message,train
SMP_train_01295,给张克达发短信,message,train
SMP_train_01296,给姐姐发短信我今天晚上晚点回去你就别等我吃饭,message,train
SMP_train_01297,发短信给幺五八三七五幺幺幺四幺,message,train
SMP_train_01298,给何建琴发短信,message,train
SMP_train_01299,给周玉发短信,message,train
SMP_train_01300,给马翊桐发信息,message,train
SMP_train_01301,发短信给贤想快点给我送早饭开门我饿死了,message,train
SMP_train_01302,给杨斌发短信,message,train
SMP_train_01303,给原波发短信,message,train
SMP_train_01304,给秦丽香发信息,message,train
SMP_train_01305,把王建春的电话号码发给张学政,message,train
SMP_train_01306,发短信给王亮说死人你在干什么呢,message,train
SMP_train_01307,给黄杠发短信,message,train
SMP_train_01308,发信息给熊伟,message,train
SMP_train_01309,帮我发条短信吧,message,train
SMP_train_01310,给青发短信,message,train
SMP_train_01311,发短信给王小露的,message,train
SMP_train_01312,给园园发短信,message,train
SMP_train_01313,发信息给学超,message,train
SMP_train_01314,发短信给幺零零八六内容是十一,message,train
SMP_train_01315,发信息给董昊老婆,message,train
SMP_train_01316,呃发信息给周玉豪,message,train
SMP_train_01317,发信息给健美,message,train
SMP_train_01318,给王帅发个短信说他让他起来尿尿,message,train
SMP_train_01319,给小阳发短信,message,train
SMP_train_01320,发条短信给张亚东,message,train
SMP_train_01321,发信息给老婆说我不回家吃饭了,message,train
SMP_train_01322,发送短信给陈群,message,train
SMP_train_01323,给杨李鹏发短信,message,train
SMP_train_01324,给德师傅发短信,message,train
SMP_train_01325,播放老婆最大。,music,train
SMP_train_01326,随便唱几首歌吧,music,train
SMP_train_01327,我想听歌曲传奇,music,train
SMP_train_01328,帮我找一首我的好兄弟,music,train
SMP_train_01329,我想听老婆这首歌,music,train
SMP_train_01330,播放眼色,music,train
SMP_train_01331,随便来首刘德华的歌。,music,train
SMP_train_01332,我想听想唱就唱,music,train
SMP_train_01333,我想听情花开这首歌,music,train
SMP_train_01334,放歌，天亮了。,music,train
SMP_train_01335,我要听还是会这首歌,music,train
SMP_train_01336,搜索歌曲公路,music,train
SMP_train_01337,播放黑猫警长。,music,train
SMP_train_01338,来首只爱你一个。,music,train
SMP_train_01339,我想听水墨丹青这首歌,music,train
SMP_train_01340,我听首歌,music,train
SMP_train_01341,找一首游鸿明的音乐,music,train
SMP_train_01342,我想亲亲我的宝贝这首歌,music,train
SMP_train_01343,听时间煮雨这首歌,music,train
SMP_train_01344,帮我查一下周杰伦的歌,music,train
SMP_train_01345,我想听你最珍贵这首音乐,music,train
SMP_train_01346,特莫文蔚的阴天。,music,train
SMP_train_01347,我想听首歌,music,train
SMP_train_01348,放一首音乐给我听,music,train
SMP_train_01349,我想听11年，这首歌哦。,music,train
SMP_train_01350,我要点一首小星星,music,train
SMP_train_01351,放一首其实我介意,music,train
SMP_train_01352,我想听求佛。,music,train
SMP_train_01353,给我来首好听的音乐,music,train
SMP_train_01354,放首陈奕迅的十年,music,train
SMP_train_01355,放首歌给我听吧,music,train
SMP_train_01356,我想听只对你有感觉,music,train
SMP_train_01357,给我随便来几首歌,music,train
SMP_train_01358,我要听情动这首歌。,music,train
SMP_train_01359,播放断点,music,train
SMP_train_01360,点播爱情买卖,music,train
SMP_train_01361,我想听世上只有妈妈好这首歌。,music,train
SMP_train_01362,我要听劝化这首歌,music,train
SMP_train_01363,来一首解脱,music,train
SMP_train_01364,随便给我放几首歌,music,train
SMP_train_01365,想听牵手这首歌,music,train
SMP_train_01366,找一首歌叫斑马斑马,music,train
SMP_train_01367,来首我的未来不是梦,music,train
SMP_train_01368,我想听莫失莫忘。,music,train
SMP_train_01369,我想听伤感歌曲,music,train
SMP_train_01370,来一首听你听我,music,train
SMP_train_01371,唱一首两只蝴蝶。,music,train
SMP_train_01372,来一首夜夜夜,music,train
SMP_train_01373,给我放首歌,music,train
SMP_train_01374,放首歌听一下你好,music,train
SMP_train_01375,来首快乐崇拜,music,train
SMP_train_01376,我想听春天里这首歌,music,train
SMP_train_01377,我想听忐忑这首歌打,music,train
SMP_train_01378,播放田园的歌,music,train
SMP_train_01379,我想听周杰伦的菊花台,music,train
SMP_train_01380,播放郁可唯的歌,music,train
SMP_train_01381,我想听音乐忘情水。,music,train
SMP_train_01382,唱一首简单爱,music,train
SMP_train_01383,来一首月亮惹的祸,music,train
SMP_train_01384,我想听蔡依林的倒带这首歌,music,train
SMP_train_01385,搜索电视剧插曲,music,train
SMP_train_01386,播放歌曲再见青春,music,train
SMP_train_01387,喂喂那个我说想听音乐呢,music,train
SMP_train_01388,王菲传奇。,music,train
SMP_train_01389,来一首宝贝对不起,music,train
SMP_train_01390,哦来一首青花瓷,music,train
SMP_train_01391,搜索娱乐新闻。,news,train
SMP_train_01392,美国最近有什么新闻,news,train
SMP_train_01393,告诉我今天的新闻内容,news,train
SMP_train_01394,有什么重大新闻,news,train
SMP_train_01395,我看看现在的最新新闻是什么？,news,train
SMP_train_01396,打开腾讯头条新闻,news,train
SMP_train_01397,零七播报新闻。,news,train
SMP_train_01398,请问一下军事新闻。,news,train
SMP_train_01399,龙岩新闻,news,train
SMP_train_01400,关于钓鱼岛的新闻进展,news,train
SMP_train_01401,答复，我要听新闻。,news,train
SMP_train_01402,听新闻，姨。,news,train
SMP_train_01403,来个最新新闻。,news,train
SMP_train_01404,最新的新闻播报一下,news,train
SMP_train_01405,我想听，新闻。,news,train
SMP_train_01406,我想听听今天的新闻。,news,train
SMP_train_01407,讲点新闻,news,train
SMP_train_01408,艳照门事件。,news,train
SMP_train_01409,但我想点新闻。,news,train
SMP_train_01410,今天杭州有什么新闻,news,train
SMP_train_01411,看一下今天早上新闻。,news,train
SMP_train_01412,钓鱼岛事件。,news,train
SMP_train_01413,总计今天的新闻。,news,train
SMP_train_01414,今天有什么军事新闻,news,train
SMP_train_01415,秦皇岛今天有什么新闻,news,train
SMP_train_01416,今天温州有什么新闻。,news,train
SMP_train_01417,我想听昨天晚上的新闻。,news,train
SMP_train_01418,艾莱冈给我点新闻。,news,train
SMP_train_01419,最近有什么热门新闻了。,news,train
SMP_train_01420,姨，最近有什么新闻。,news,train
SMP_train_01421,播放最近新闻。,news,train
SMP_train_01422,播新闻，湖南新闻。,news,train
SMP_train_01423,我想今天新闻最近有什么新的新闻？,news,train
SMP_train_01424,请给我讲一下今天的新闻吧！,news,train
SMP_train_01425,今天的新闻，欲,news,train
SMP_train_01426,我也听新闻。,news,train
SMP_train_01427,有什么重要新闻吗？,news,train
SMP_train_01428,多想听新闻，哦。,news,train
SMP_train_01429,帮我搜索一下今天的新闻,news,train
SMP_train_01430,看今天的新闻。,news,train
SMP_train_01431,国际新闻。,news,train
SMP_train_01432,报点新闻给我听。,news,train
SMP_train_01433,我想听足球类新闻,news,train
SMP_train_01434,看一下今天有什么新闻？,news,train
SMP_train_01435,我要听最近的新闻。,news,train
SMP_train_01436,播放最近的新闻。,news,train
SMP_train_01437,今天有什么新闻呢。,news,train
SMP_train_01438,看看有什么好新闻,news,train
SMP_train_01439,讯飞语音我想知道山东省东营市今天的新闻。,news,train
SMP_train_01440,加，听新闻。,news,train
SMP_train_01441,搜索最新新闻,news,train
SMP_train_01442,听听新闻。,news,train
SMP_train_01443,今天惠州新闻。,news,train
SMP_train_01444,现在看看有最新的新闻吗？,news,train
SMP_train_01445,今天的新闻有什么？,news,train
SMP_train_01446,我要听新闻，给我数。,news,train
SMP_train_01447,噗我想听新闻。,news,train
SMP_train_01448,今天东莞新闻。,news,train
SMP_train_01449,搜索中国共产党章程,novel,train
SMP_train_01450,可以找一下浪漫满屋的小说,novel,train
SMP_train_01451,查找校园小说沙漏第二部,novel,train
SMP_train_01452,我要看魔幻学院小说,novel,train
SMP_train_01453,我要看饶雪漫的小说左耳,novel,train
SMP_train_01454,最近好看的小说,novel,train
SMP_train_01455,搜索小说校园全能高手。,novel,train
SMP_train_01456,给我讲个长篇小说。,novel,train
SMP_train_01457,我要看现代重生小说,novel,train
SMP_train_01458,郭敬明的爱情小说《悲伤逆流成河》,novel,train
SMP_train_01459,我要看唐家三少写的玄幻小说绝世唐门,novel,train
SMP_train_01460,我要看灵异推理小说,novel,train
SMP_train_01461,我要看游戏异界小说,novel,train
SMP_train_01462,赶紧推荐一部小说。,novel,train
SMP_train_01463,你能搜到小说不？,novel,train
SMP_train_01464,我要看魔法神话小说,novel,train
SMP_train_01465,网上最火的小说有哪些,novel,train
SMP_train_01466,我要看免费的小说。,novel,train
SMP_train_01467,我要看古典仙侠小说,novel,train
SMP_train_01468,我要看校园小说致我们终将逝去的青春,novel,train
SMP_train_01469,玄幻小说 幻神,novel,train
SMP_train_01470,玄幻小说《武动乾坤》,novel,train
SMP_train_01471,我要看古言小说,novel,train
SMP_train_01472,《武动乾坤》,novel,train
SMP_train_01473,帮我找首诗。,poetry,train
SMP_train_01474,张，来首白居易的诗。,poetry,train
SMP_train_01475,给我背一首满江红。,poetry,train
SMP_train_01476,不是花中偏爱菊的下一句是什么？,poetry,train
SMP_train_01477,你好啊，再背首诗。,poetry,train
SMP_train_01478,来首宋词。,poetry,train
SMP_train_01479,搜索兰陵王。,poetry,train
SMP_train_01480,朗诵诗词。,poetry,train
SMP_train_01481,请背诵静夜思。,poetry,train
SMP_train_01482,古诗长恨歌。,poetry,train
SMP_train_01483,李白的诗词,poetry,train
SMP_train_01484,那就来一首李白的诗词。,poetry,train
SMP_train_01485,说一首唐诗吧！,poetry,train
SMP_train_01486,读一首古诗。,poetry,train
SMP_train_01487,我心照明月后面一句是什么？,poetry,train
SMP_train_01488,你给我念一首李白的诗。,poetry,train
SMP_train_01489,给我来首唐诗三百首。,poetry,train
SMP_train_01490,背将进酒。,poetry,train
SMP_train_01491,背一下春晓孟浩然。,poetry,train
SMP_train_01492,学而不厌，下一句是什么？,poetry,train
SMP_train_01493,人之初，性本善下一句是什么？,poetry,train
SMP_train_01494,思春夜喜雨下一句是。,poetry,train
SMP_train_01495,我想听首唐诗。,poetry,train
SMP_train_01496,朗读咏雪,poetry,train
SMP_train_01497,家，背首沁园春雪。,poetry,train
SMP_train_01498,给我来首绝句。,poetry,train
SMP_train_01499,请念一首毛泽东诗词。,poetry,train
SMP_train_01500,背诵一首唐诗,poetry,train
SMP_train_01501,来首李白的诗集。,poetry,train
SMP_train_01502,那你背首唐诗给我听。,poetry,train
SMP_train_01503,仓央嘉措的诗词。,poetry,train
SMP_train_01504,杜甫兵车行。,poetry,train
SMP_train_01505,锄禾日当午，下面一句是什么？,poetry,train
SMP_train_01506,您给我来一首，夏明翰的就义诗。,poetry,train
SMP_train_01507,各来一首李白的诗词。,poetry,train
SMP_train_01508,哪里香我来一首李白的诗。,poetry,train
SMP_train_01509,嗯，你来一首李白的诗词，的。,poetry,train
SMP_train_01510,背首静夜思来听一下。,poetry,train
SMP_train_01511,说一句，白居易的诗。,poetry,train
SMP_train_01512,来首甘露寺。,poetry,train
SMP_train_01513,来一首七言绝句。,poetry,train
SMP_train_01514,我要听宋词。,poetry,train
SMP_train_01515,落花不是无情物的下一句是什么？,poetry,train
SMP_train_01516,雄关漫道真如铁下一句是什么？,poetry,train
SMP_train_01517,李清照的诗。,poetry,train
SMP_train_01518,床前明月光下一句是怎么说,poetry,train
SMP_train_01519,来一首纳兰性德的词。,poetry,train
SMP_train_01520,分手时，背一首诗吧？,poetry,train
SMP_train_01521,你给我背一首白居易的诗。,poetry,train
SMP_train_01522,来一首白居易的长恨歌,poetry,train
SMP_train_01523,读一首唐诗。,poetry,train
SMP_train_01524,ok好，来首李白的诗词。,poetry,train
SMP_train_01525,李白的静夜思怎么读？,poetry,train
SMP_train_01526,来is，来一首采莲。,poetry,train
SMP_train_01527,蒋捷的宋词,poetry,train
SMP_train_01528,念个唐诗给我听。,poetry,train
SMP_train_01529,唐寅的诗。,poetry,train
SMP_train_01530,来一首唐诗吗？,poetry,train
SMP_train_01531,唐诗登高。,poetry,train
SMP_train_01532,来一首，灵岩。,poetry,train
SMP_train_01533,搜索蜀道难。,poetry,train
SMP_train_01534,那你爸给我背一首唐诗了。,poetry,train
SMP_train_01535,江山有奇峰，下一句。,poetry,train
SMP_train_01536,长风吹月渡海来下一句是什么？,poetry,train
SMP_train_01537,来一首李煜的词。,poetry,train
SMP_train_01538,呵呵，背首诗来听。,poetry,train
SMP_train_01539,满园花菊郁金黄的下一句是什么？,poetry,train
SMP_train_01540,给我背个李白的诗。,poetry,train
SMP_train_01541,读句诗来听听。,poetry,train
SMP_train_01542,所以说李白的诗。,poetry,train
SMP_train_01543,给我念首古诗。,poetry,train
SMP_train_01544,再来背一首毛泽东的诗词。,poetry,train
SMP_train_01545,朗读游子吟。,poetry,train
SMP_train_01546,那就来一首李白的诗词吗？,poetry,train
SMP_train_01547,恶念首唐诗。,poetry,train
SMP_train_01548,搜搜一首毛泽东的诗。,poetry,train
SMP_train_01549,杜甫的诗。,poetry,train
SMP_train_01550,背一首春晓,poetry,train
SMP_train_01551,背屈原的离骚,poetry,train
SMP_train_01552,背一首，纳兰容若的词。,poetry,train
SMP_train_01553,查一首古诗，武林春。,poetry,train
SMP_train_01554,江涵秋影雁初飞的下一句是什么？,poetry,train
SMP_train_01555,来一句唐诗呗！,poetry,train
SMP_train_01556,我背一下春晓。,poetry,train
SMP_train_01557,搜索古诗绝句。,poetry,train
SMP_train_01558,我要听李白的诗。,poetry,train
SMP_train_01559,何以解忧的下一句是什么？,poetry,train
SMP_train_01560,去网上搜索兰陵王。,poetry,train
SMP_train_01561,给我来一首山歌吗？,poetry,train
SMP_train_01562,来首唐诗小池,poetry,train
SMP_train_01563,来一首咏柳。,poetry,train
SMP_train_01564,帮我来一首兰陵王。,poetry,train
SMP_train_01565,月咏牡丹的下一句，是什么？,poetry,train
SMP_train_01566,那你给我背一首唐诗吧！,poetry,train
SMP_train_01567,背首绝句的。,poetry,train
SMP_train_01568,诗词满江红。,poetry,train
SMP_train_01569,嫁鸡随鸡下面一句是什么？,poetry,train
SMP_train_01570,给我念首春晓。,poetry,train
SMP_train_01571,李白的将进酒。,poetry,train
SMP_train_01572,来首苏轼的词。,poetry,train
SMP_train_01573,老朗诵首古诗。,poetry,train
SMP_train_01574,念首诗听一下。,poetry,train
SMP_train_01575,调频fm九十七点一,radio,train
SMP_train_01576,收听中国人民广播电台广播,radio,train
SMP_train_01577,调频到fm八八五,radio,train
SMP_train_01578,98.4香港电台第四台,radio,train
SMP_train_01579,调幅am六百二十八,radio,train
SMP_train_01580,肥东人民广播电台调频FM101.3,radio,train
SMP_train_01581,调频fm九十六点三,radio,train
SMP_train_01582,调频到fm八九八,radio,train
SMP_train_01583,请帮我调频89.7上虞人民广播电台,radio,train
SMP_train_01584,打开调频FM107南平人民广播电台,radio,train
SMP_train_01585,请帮我调频89.6武汉交通广播电台,radio,train
SMP_train_01586,请帮我调频106.1长沙音乐广播电台,radio,train
SMP_train_01587,请帮我调频97.5湖南人民广播电台文艺台,radio,train
SMP_train_01588,麻烦您可不可以帮我调频99.3嘉善人民广播电台,radio,train
SMP_train_01589,麻烦您能否帮我调频97.1汉中音乐广播电台,radio,train
SMP_train_01590,本省农村广播,radio,train
SMP_train_01591,帮我调频92.4中国国际广播电台行不行？,radio,train
SMP_train_01592,能帮我收听淄博音乐广播,radio,train
SMP_train_01593,请帮我调一下电台到镇江新闻广播,radio,train
SMP_train_01594,fm九零二,radio,train
SMP_train_01595,麻烦您可不可以帮我调频98.5扬州人民广播电台新闻台,radio,train
SMP_train_01596,能不能帮我接听中广流行网,radio,train
SMP_train_01597,一起听听新疆人民广播电台,radio,train
SMP_train_01598,请帮我调频105.8南京人民广播电台音乐台,radio,train
SMP_train_01599,那来个灯谜吧！,riddle,train
SMP_train_01600,打一个灯谜啊，你。,riddle,train
SMP_train_01601,灯谜惑下。,riddle,train
SMP_train_01602,再来一个脑筋急转弯,riddle,train
SMP_train_01603,猜个谜语哦。,riddle,train
SMP_train_01604,打一个谜语男人的腿残。,riddle,train
SMP_train_01605,也来个灯谜吗？,riddle,train
SMP_train_01606,让我猜个谜语。,riddle,train
SMP_train_01607,我给你说个，我给你说个谜语你猜得出来吗？,riddle,train
SMP_train_01608,脑筋急转弯呗！,riddle,train
SMP_train_01609,讲一个谜语和答案。,riddle,train
SMP_train_01610,来个字谜我猜一下。,riddle,train
SMP_train_01611,你会猜谜语吗？,riddle,train
SMP_train_01612,字谜你。,riddle,train
SMP_train_01613,来一个字谜，二。,riddle,train
SMP_train_01614,查个字谜。,riddle,train
